,a2w_full,a2w_cloud,lstm_full,lstm_cloud,obs_full,obs_cloud,lake_id
75%,14.694989806615991,14.66271037613962,13.623936,14.435675,14.378678894042991,14.22357584635418,300001297
95%,19.698529354315024,19.85679379042501,20.901663,20.767015,21.576389567057333,21.646304066975915,300001297
5%,0.0,0.0,-0.2883749,-0.45169878,-0.0003417968749772,-0.0003417968749772,300014357
25%,0.0,0.0,0.04894924,-0.017087936,-0.0003417968749772,-0.0003417968749772,300014357
50%,1.9506289684685316,1.999983212912301,1.7399554,1.4787512,1.2538556416829465,0.33102887471517306,300014357
75%,14.823867360892445,14.778959904442406,14.594727,14.72131,14.574659601847316,13.169689591725685,300014357
95%,20.516339144473708,20.53644239601245,20.22308,20.058964,20.926688766479515,20.82838433583578,300014357
5%,0.0,0.0,0.37793732,0.4861412,0.1390809377034543,0.07655086517335968,300014663
25%,3.294697564672638,3.247143304280822,3.1987467,2.9198103,3.5088141123454197,2.0551134109497298,300014663
50%,12.060893827774803,11.62255174219293,12.458221,12.006046,11.87103169759115,8.250172869364434,300014663
75%,20.371725309669564,19.9030214220936,20.78622,20.975819,20.60432904561361,19.431065018971783,300014663
95%,23.69356641568452,23.14160033306801,23.789722,23.302382,24.31476999918624,24.10397208531699,300014663
5%,0.0,0.0,-0.16645372,-0.14495671,-0.0003417968749772,-0.0003417968749772,300014944
25%,0.0,0.0,-0.02364099,-0.024112582,-0.0003417968749772,-0.0003417968749772,300014944
50%,0.0,0.0,0.07156539,0.07741177,-0.0003417968749772,-0.0003417968749772,300014944
75%,3.1724469994961964,3.695246649237835,4.410298,4.4714403,3.5742577870686887,2.520677820841513,300014944
95%,9.408741743414126,9.370138763304585,9.628428,9.585473,10.18233451843264,10.132698694864915,300014944
5%,3.876809279033131,3.949787005851157,4.0140142,4.0807886,3.933685557047568,4.124587090810143,300015268
25%,9.473905796480649,9.326163643365536,9.661882,9.750074,9.587354278564476,9.36073185602828,300015268
50%,17.46181960610216,17.313959810699846,17.301956,17.2456,17.203136062622093,18.013482666015648,300015268
75%,25.639633285557608,25.444284429024588,25.67995,25.568108,25.44877777099612,25.57032245000204,300015268
95%,29.32203989095577,29.05314645544573,29.544949,29.270798,29.6442644755046,29.037018839518275,300015268
5%,18.36994708571613,18.113060465902507,17.969538,17.963533,17.915650562749136,18.04914538959969,300015655
25%,22.04744347063516,21.74833334218364,21.782623,21.831196,21.78363156255477,22.644721881427074,300015655
50%,25.42566949334556,25.342843809676328,25.444883,25.52483,25.41185903364493,25.88678918152169,300015655
75%,27.552577925578056,27.493819974210822,27.6335,27.591192,27.552787712322697,27.54269968707507,300015655
95%,28.74994030363237,28.79067123391397,28.477278,28.383923,28.65455386116116,28.62426461891542,300015655
5%,0.0,0.0,-0.08328676,-0.25040936,-0.0003417968749772,-0.0003417968749772,300015058
25%,0.0,0.0,0.00878191,-0.00490427,-0.0003417968749772,-0.0003417968749772,300015058
50%,0.0,0.0,0.21203971,0.19817162,0.0044647216797102,6.930033379149965e-06,300015058
75%,6.449579940745592,6.800124609231487,5.684284,6.117811,6.086541112264001,7.445839500427255,300015058
95%,10.517304346886071,11.173738598545777,11.001049,11.296669,11.908080673217796,12.328034528096552,300015058
5%,0.0,0.0,-0.085264325,-0.17814636,-0.0003417968749772,-0.0003417968749772,300014875
25%,0.0,0.0,-0.020311713,-0.04455483,-0.0003417968749772,-0.0003417968749772,300014875
50%,0.0,0.0,0.05593717,0.07721341,-0.0003417968749772,-0.0003417968749772,300014875
75%,2.411694930791455,2.289214127937991,2.8999486,2.1145992,2.669655100504599,1.8076506614685286,300014875
95%,8.206313175145239,8.24922864846525,8.772709,7.8837867,8.571225738525413,9.022649319966634,300014875
5%,0.0,0.0,-0.10593903,-0.15623224,-0.0003417968749772,-0.0003417968749772,300014900
25%,0.0,0.0,-0.023049116,-0.019067168,-0.0003417968749772,-0.0003417968749772,300014900
50%,0.0,0.0,0.06325841,0.09446192,-0.0003417968749772,-0.0003417968749772,300014900
75%,2.428938447339993,2.552398114980813,3.0945592,2.2379227,2.669655100504599,0.8953510284424055,300014900
95%,8.171735102928938,8.241205171526792,8.918709,8.402599,8.571225738525413,8.931720352172906,300014900
5%,0.0,0.0,-0.075773835,-0.11383438,-0.0003417968749772,-0.0003417968749772,300015240
25%,0.0,0.0,0.009223342,-0.0025589466,-0.0003417968749772,-0.0003417968749772,300015240
50%,0.0,0.0,0.11057627,0.20108819,-0.0003417968749772,-0.0003214518228844,300015240
75%,3.718562448251216,3.8940763082712215,4.0948477,4.27911,4.218921279907249,5.806234773000114,300015240
95%,7.820791094988178,8.010476796534103,8.342098,7.8075323,8.757661437988304,8.977480411529546,300015240
5%,0.0,0.0,-0.096610546,-0.07463622,-0.0003417968749772,-0.0003417968749772,300014556
25%,0.0,0.0,0.046230555,0.027264833,-0.0003417968749772,-0.0003417968749772,300014556
50%,0.0,0.0,0.65936875,0.63664234,0.3080427805583099,0.04378630320235285,300014556
75%,7.259014884052417,7.073429772421305,6.838053,7.0486298,6.722281392415368,4.622743225097665,300014556
95%,11.363307958344176,11.532693789007803,12.39492,12.305754,12.192055638631246,12.255316861470572,300014556
5%,0.0,0.0,-0.1687603,-0.10381603,-0.0003417968749772,-0.0003417968749772,300014572
25%,0.0,1.558188021082448,1.4287691,1.4573412,0.4377367655436615,0.0183308283488372,300014572
50%,11.0242046475654,11.4491379225161,12.099138,11.772934,12.077499008178734,8.118920898437523,300014572
75%,21.722672066301705,20.98914866935216,22.192577,22.076721,21.585317230224632,19.83083813985192,300014572
95%,25.93206516178064,24.48160950119362,25.164898,24.790802,25.87127583821615,25.455088424682646,300014572
5%,0.0,0.0,-0.21313214,-0.14518857,-0.0003417968749772,-0.0003417968749772,300014904
25%,0.0,0.0,-0.102027416,0.009870529,-0.0003417968749772,-0.0003417968749772,300014904
50%,0.0,0.0,0.10903859,0.19076109,0.0555085500081418,0.0822038014729855,300014904
75%,6.418136036318138,6.307648937970324,7.1823063,6.9353976,6.727672195434593,6.82262223561608,300014904
95%,10.997258490838515,11.143064997469825,11.867339,11.287346,11.98465181986495,12.13902339935305,300014904
5%,0.0,0.0,-0.067952216,-0.12754071,-0.0003417968749772,-0.0003417968749772,300014959
25%,0.0,0.0,-0.0124643445,-0.025451303,-0.0003417968749772,-0.0003417968749772,300014959
50%,0.0,0.0,0.03472042,0.08790755,-0.0003417968749772,-0.0003417968749772,300014959
75%,1.3931424271435926,1.1469592744751316,1.3956907,0.9725391,1.1145320892334212,0.3652002970378021,300014959
95%,5.43131716302921,5.625090588353447,5.557262,5.916398,6.03691126505538,6.105327860514365,300014959
5%,0.0,0.0,-0.19654846,-0.19223595,-0.0003417968749772,-0.0003417968749772,300014629
25%,0.0,0.0,0.24498844,0.38662052,-0.0003417968749772,-0.0003417968749772,300014629
50%,6.1521661075206175,6.111084231903016,6.5271673,6.357129,6.714286422729515,6.582529322306357,300014629
75%,17.02727016414259,17.000699197394106,17.256413,17.201324,16.526978429158532,17.209854380289727,300014629
95%,21.48898486340469,21.49768015340928,21.624046,21.315834,22.21798667907717,22.225589752197294,300014629
5%,0.2357686367708163,0.2822317948442251,0.9720211,1.0130863,0.7299114227295149,0.786193784077986,300014941
25%,5.727305627768319,5.72607923895468,5.999936,5.9670258,6.075440343221032,6.092036660512306,300014941
50%,14.612943261035031,14.622138801925033,14.490942,14.392293,14.241314188639365,15.005845006306998,300014941
75%,23.655641885278257,23.682321124542327,23.844366,23.791004,23.40101521809896,23.802555974324576,300014941
95%,27.53644938878929,27.53455418045408,28.319744,28.03014,28.082222874959317,28.286863613128702,300014941
5%,0.0,0.0,-0.08962762,-0.078109145,-0.0003417968749772,-0.0003417968749772,300014998
25%,0.0,0.0,-0.012892842,-0.026915073,-0.0003417968749772,-0.0003417968749772,300014998
50%,0.0,0.0,0.039174795,0.08952451,-0.0003417968749772,-0.0003417968749772,300014998
75%,2.0994880312370823,1.688092993476236,2.3282375,2.2326446,2.1091317494710324,2.1861751238505174,300014998
95%,6.426742538113327,6.599341252953838,6.515068,6.4884033,7.114285405476892,7.209782218933128,300014998
5%,0.0,0.0,-0.16302705,-0.11048126,-0.0003417968749772,-0.0003417968749772,300015248
25%,0.0,0.0,0.04206848,0.0318079,-0.0003417968749772,-0.0003417968749772,300015248
50%,0.0,0.0,0.61093783,0.59411,0.5405218760172943,0.8925507227579885,300015248
75%,8.338756364439178,8.15372520463286,8.963149,8.870571,8.782844797770224,10.342977301279745,300015248
95%,12.089462309415488,12.311866742861776,12.643094,12.64456,12.739288584391318,12.958930905660011,300015248
5%,0.0,0.0,-0.21224248,-0.1937486,-0.0003417968749772,-0.0003417968749772,300014878
25%,0.0,0.0,-0.080931544,-0.07746911,-0.0003417968749772,-0.0003417968749772,300014878
50%,0.0,0.0,0.019943237,0.031220794,-0.0003417968749772,-0.0003417968749772,300014878
75%,3.2274255179304334,2.766299471096546,3.2137117,3.8386674,2.911139424641931,1.275135135650629,300014878
95%,9.179533785419652,9.292460411198103,9.365746,9.224726,9.785857137044276,9.852135213216206,300014878
5%,0.0,0.0,-0.08546269,-0.08976257,-0.0003417968749772,-0.0003417968749772,300014930
25%,0.0,0.0,-0.013962984,-0.023120165,-0.0003417968749772,-0.0003417968749772,300014930
50%,0.0,0.0,0.055039883,0.032164454,-0.0003417968749772,-0.0003417968749772,300014930
75%,1.4005402713845465,1.6181016479611037,2.0951378,2.1657484,1.9230387369792084,0.6640033086140988,300014930
95%,5.951159235352582,6.144437729997103,6.4336777,5.963764,6.641893641154013,6.5642891565958905,300014930
5%,0.0,0.0,-0.082623005,-0.206424,-0.0003417968749772,-0.0003417968749772,300015160
25%,0.0,0.0,0.01023078,0.023570776,-0.0003417968749772,-0.0003417968749772,300015160
50%,0.0,0.0,0.2293899,0.44667435,0.2564222971598724,0.11167710622154911,300015160
75%,6.003211241426122,6.024736480000117,5.9216022,6.135837,6.091107304890954,7.609913126627646,300015160
95%,9.756985099695653,10.118165735097168,10.35848,10.163637,10.745243326822958,10.793262004852316,300015160
5%,0.0,0.0,-0.12657642,-0.29279947,-0.0003417968749772,-0.0003417968749772,300015175
25%,0.0,0.0,-0.04111147,-0.019174099,-0.0003417968749772,-0.0003417968749772,300015175
50%,0.0,0.0,0.15790558,0.3030312,0.0355818430583099,-0.0003417968749772,300015175
75%,4.246480873280169,4.31224744243963,4.115017,4.875371,4.541596349080407,5.303961690266959,300015175
95%,8.720495092019188,8.713181284691759,8.84576,8.498316,9.575675582885763,9.61188662846884,300015175
5%,4.893622687698896,5.285570468689017,5.538675,5.902684,5.486303583780966,5.914161554972351,300015431
25%,8.197673838621906,8.054688814890493,7.7756286,7.7714458,7.716480509440146,11.284906005859398,300015431
50%,13.342520852539286,12.976071027744023,13.338643,13.2343645,13.26584714253744,16.812443669637048,300015431
75%,17.717445962292807,17.500590493754572,17.717312,17.817898,17.635609563191736,18.645701344807943,300015431
95%,19.291125273987557,19.20796761024669,19.297592,19.310427,19.504118220011435,19.667295328776078,300015431
5%,0.0,0.0,-0.07519746,-0.14112091,-0.0003417968749772,-0.0003417968749772,300015169
25%,0.0,0.0,0.0300951,0.13046455,-0.0003417968749772,-0.0003417968749772,300015169
50%,0.0,0.0,0.44320726,1.1161182,0.1689722696940521,0.3480532328288177,300015169
75%,8.504231062283951,8.397572077542767,9.403344,9.494722,9.122348403930689,10.822851435343466,300015169
95%,12.629659078350883,12.90950000842459,13.116626,13.089437,13.374014790852868,13.607507324218783,300015169
5%,0.0,0.0,-0.15466094,-0.14839244,-0.0003417968749772,-0.0003417968749772,300015252
25%,0.0,0.0,-0.047195196,-0.010581732,-0.0003417968749772,-0.0003417968749772,300015252
50%,0.0,0.0,0.06976795,0.19280648,-0.0003417968749772,-0.0003417968749772,300015252
75%,6.116179128699732,5.753854813012612,5.9619026,5.8912477,5.919449106852255,8.446160888671898,300015252
95%,10.147613860805292,10.252891689033396,10.381344,10.081062,10.74398256937667,11.125567626953137,300015252
5%,7.886015858030193,7.786399657140845,7.8376184,8.215881,7.971284484863304,8.261375681559263,300015455
25%,10.448659956032104,11.007566704138474,10.715401,10.750584,10.52728932698568,14.355391438802087,300015455
50%,15.466688302463,15.981896223718511,15.726401,15.902621,15.63460184733077,19.01801325480148,300015455
75%,19.702626134637114,19.85084432254076,19.897882,20.00969,19.819410578409872,20.62474657694503,300015455
95%,21.397862980428453,21.56860441758223,21.427065,21.336952,21.652734375000023,21.847208913167318,300015455
5%,0.0,0.0,-0.119784474,-0.105848074,-0.0003417968749772,-0.0003417968749772,300015002
25%,0.0,0.0,-0.030353427,-0.029255629,-0.0003417968749772,-0.0003417968749772,300015002
50%,0.0,0.0,0.041130543,0.080599904,-0.0003417968749772,-0.0003417968749772,300015002
75%,3.8120025219701392,3.772976457282372,4.539775,4.4857426,3.437471008300804,2.1810418128967513,300015002
95%,8.409675677442522,8.892229967140736,9.307165,9.206233,9.433031336466511,9.554599698384598,300015002
5%,3.787530328628527,3.9406357170085022,3.6690388,3.5727777,3.4946812947591184,3.8816258748372543,300015217
25%,9.717929945324675,9.709585842586394,9.656793,9.744795,9.680982208251976,10.243274307251,300015217
50%,17.48446123839562,17.413776655279054,17.778898,17.91706,17.710907236735068,18.94816678365072,300015217
75%,25.343623757959847,25.27787991283197,25.478699,25.454025,25.441478347778343,25.971791203816736,300015217
95%,29.838262491781062,29.724375481646835,29.843315,29.839062,29.973498280843103,29.966641362508152,300015217
5%,0.0,0.0,-0.11294341,-0.1383326,-0.0003417968749772,-0.0003417968749772,300015276
25%,0.0,0.0,-0.032262325,-0.03367448,-0.0003417968749772,-0.0003417968749772,300015276
50%,0.0,0.0,0.08904195,0.06740165,-0.0003417968749772,-0.0003417968749772,300015276
75%,4.45966024175889,4.494662205344927,4.7653666,5.0491724,4.796717580159509,5.797603225708017,300015276
95%,8.687195894879832,8.878812500797311,8.9551525,8.658857,9.52386309305831,9.710133965810172,300015276
5%,0.0,0.0,-0.0133013725,0.005203247,-0.0003417968749772,-0.0003417968749772,300015405
25%,0.0,0.0,0.22607803,0.3221798,0.2505476633708099,0.8104880015055613,300015405
50%,3.002736247068744,2.134076749080112,3.0617216,3.7132046,3.529256439209007,7.857024129231803,300015405
75%,10.48262667051513,10.189163514519644,11.209494,11.070627,10.799631373087609,12.576354440053338,300015405
95%,13.090320820078755,13.447754161562894,13.597096,13.3514805,13.57910181681325,13.75351664225264,300015405
5%,0.0,0.0,-0.10912228,-0.15303755,-0.0003417968749772,-0.0003417968749772,300015115
25%,0.0,0.0,-0.044435263,-0.042744875,-0.0003417968749772,-0.0003417968749772,300015115
50%,0.0,0.0,0.041963577,0.09291816,-0.0003417968749772,-0.0003417968749772,300015115
75%,4.886939791109936,5.633839635025196,6.2718935,5.2773356,5.716694132487021,7.77652225494387,300015115
95%,10.626548764659496,10.848268245898126,11.381504,11.27507,11.821073150634843,12.153900146484391,300015115
5%,0.0,0.0,-0.12349677,-0.15445805,-0.0003417968749772,-0.0003417968749772,300015265
25%,0.0,0.0,-0.018109798,0.017250061,-0.0003417968749772,-0.0003417968749772,300015265
50%,0.0,0.0,0.12961602,0.23091769,-0.0003417968749772,0.0050807952881086,300015265
75%,6.302651983167302,6.538114921544483,5.6683264,5.3998804,5.816929753621423,8.477502441406273,300015265
95%,10.39336339136615,11.005789183275215,11.229191,11.193003,11.78477567036947,11.935213851928768,300015265
5%,0.0,0.0,-0.16081905,-0.2113285,-0.0003417968749772,-0.0003417968749772,300001323
25%,0.2348998878857745,0.5339483322036884,1.2394171,1.083209,0.8447458902995209,0.432915623982808,300001323
50%,11.646689825638944,11.689149894721565,11.967799,11.735002,11.36831118265792,12.662234242757163,300001323
75%,22.745341713586978,22.701848104949427,22.95729,22.995163,22.328597640991237,23.64748598734542,300001323
95%,26.6064908138394,26.56927043075057,26.726952,26.364353,27.157414372762048,27.4199553171794,300001323
5%,0.0,0.0,-0.22797489,-0.2021656,-0.0003417968749772,-0.0003417968749772,300014041
25%,0.0,0.0,0.011649609,0.12334442,-0.0003417968749772,-0.0003417968749772,300014041
50%,2.8636358174792167,3.0730333283465816,4.788479,3.5184054,4.565658187866234,3.377388254801474,300014041
75%,16.411260232854058,16.684176937054612,16.014576,15.213339,16.219887669881246,17.35916926066085,300014041
95%,22.17430358800707,22.03017709767261,23.277851,22.630335,24.27433230082204,24.301758639017788,300014041
5%,0.0,0.0,-0.081272066,-0.074520946,-0.0003417968749772,-0.0003417968749772,300014966
25%,0.0,0.0,-0.0044373274,-0.032490015,-0.0003417968749772,-0.0003417968749772,300014966
50%,0.0,0.0,0.038161933,0.028200805,-0.0003417968749772,-0.0003417968749772,300014966
75%,0.8344187769145691,1.3090617232912112,1.340491,1.1993259,1.1145320892334212,0.19783236185713798,300014966
95%,5.727375295709392,5.25080682362294,5.8365417,5.833254,6.03691126505538,6.071298789978056,300014966
5%,0.0,0.0,-0.11827803,-0.14439154,-0.0003417968749772,-0.0003417968749772,300015178
25%,0.0,0.0,-0.0027723312,0.027723312,-0.0003417968749772,-0.0003417968749772,300015178
50%,0.0,0.0,0.31182575,0.54807425,0.0183432261149505,0.0140396118164289,300015178
75%,7.603103451473341,7.668802470725233,8.176283,7.8501577,8.158195114135765,10.515433247884118,300015178
95%,12.275612980110346,12.347071899989524,13.001114,12.940125,13.133494949340845,13.387504005432143,300015178
5%,0.0,0.0,-0.053409576,-0.25434637,-0.0003417968749772,-0.0003417968749772,300015419
25%,0.0,0.0,0.12251377,0.09983444,0.0331550598144758,1.53389701843264,300015419
50%,2.717382681268329,1.892327789302524,3.2188926,1.8030396,3.5494597117106537,10.826522445678734,300015419
75%,10.708045581990625,10.79519853140252,11.747793,12.195142,11.28814214070644,13.545134162902855,300015419
95%,13.515615541136464,14.091396224027005,13.869514,13.672834,13.99666239420577,14.250650850931846,300015419
5%,0.0,0.0,-0.101100445,-0.24838519,-0.0003417968749772,-0.0003417968749772,300015030
25%,0.0,0.0,-0.014575243,-0.022401571,-0.0003417968749772,-0.0003417968749772,300015030
50%,0.0,0.0,0.059943914,0.09959483,-0.0003417968749772,-0.0003417968749772,300015030
75%,5.377855027767156,5.838950585254906,5.529955,5.373823,5.186846669514978,6.451501146952353,300015030
95%,10.146788522213477,10.18678904906134,11.166794,11.005436,10.932316716512048,11.297147051493369,300015030
5%,0.0,0.0,-0.1654141,-0.11875129,-0.0003417968749772,-0.0003417968749772,300015125
